export_country,import_country,value_thousand_USD,quantity_metric_tons,year
Finland,"China, Hong Kong SAR",53.830999999999996,1.3090000000000002,2018
Finland,Denmark,2116.8634365815637,1014.123255424272,2018
Finland,Estonia,3593.975677826056,743.3807795196557,2018
Finland,France,9.75824577418628,9.047901392252733,2018
Finland,Germany,1853.8665941025292,478.2960954003827,2018
Finland,Greece,5.411827758518849,1.3463676957239898,2018
Finland,Iceland,37.6266087691877,11.58199488584508,2018
Finland,India,18.392348310448128,8.5556513607049,2018
Finland,Japan,48.731,20.839000000000002,2018
Finland,Latvia,255.96630480582593,118.32028645349126,2018
Finland,Lithuania,18.33990535101814,4.15099716289911,2018
Finland,Maldives,4.92,0.5860000000000001,2018
Finland,Morocco,4.963,1.3030000000000002,2018
Finland,Netherlands,130.002,41.32300000000001,2018
Finland,Norway,2472.9113024030103,993.3002121222146,2018
Finland,Portugal,150.029,153.984,2018
Finland,Rep. of Korea,14.952000000000002,6.345000000000001,2018
Finland,Russian Federation,3107.3435373836996,452.376328911622,2018
Finland,Seychelles,35.715,0.268,2018
Finland,Singapore,10.244000000000002,0.72,2018
Finland,Spain,75.86545555909319,28.00765568359636,2018
Finland,Sweden,19257.302984601753,8563.23832983531,2018
Finland,Switzerland,31.5225766961407,6.39586960839476,2018
Finland,Thailand,24.623,10.701,2018
Finland,USA,15.063999999999998,7.3660000000000005,2018
Finland,United Kingdom,80.15035069823342,4.3854107048726565,2018
France,Afghanistan,6.13,1.429,2018
France,Albania,934.509260306652,56.72984848096029,2018
France,Algeria,2844.021,708.52,2018
France,Andorra,3293.4108710355654,525.6753898656364,2018
France,Angola,2523.491184410976,426.4168400908483,2018
France,Anguilla,70.26,16.385,2018
France,Antigua and Barbuda,1610.6720985763188,418.08371213708307,2018
France,Argentina,6155.605451531367,231.1539580674774,2018
France,Armenia,375.825384236714,50.4119758720017,2018
France,Aruba,194.98488440146002,51.265633664519,2018
France,Australia,195162.49083635226,53244.957889615514,2018
France,Austria,67862.07980158417,9153.73370291334,2018
France,Azerbaijan,892.3918116702717,63.7373231456904,2018
France,Bahamas,3113.62,815.251,2018
France,Bahrain,1494.2500803561252,257.62194587031433,2018
France,Bangladesh,218.20399999999998,51.701,2018
France,Barbados,3524.0186921038357,764.0189051137569,2018
France,Belarus,4965.939258236584,1343.3230173656777,2018
France,Belgium-Luxembourg,718321.3316952127,189692.49760097914,2018
France,Belize,156.0564975408488,42.962045900237605,2018
France,Benin,5752.2773380269155,832.8759902282289,2018
France,Bermuda,3433.6640253278156,513.8771571716883,2018
France,Bhutan,50.478,11.770999999999999,2018
France,Bolivia (Plurinational State of),20.369,3.335,2018
France,Bonaire,6.337999999999999,1.4780000000000002,2018
France,Bosnia Herzegovina,472.738379991636,31.5718639145354,2018
France,Br. Virgin Isds,352.03200000000004,85.269,2018
France,Brazil,36717.81425318002,9014.611265762487,2018
France,Brunei Darussalam,159.538,34.863,2018
France,Bulgaria,6838.745747461584,1474.1898513841536,2018
France,Burkina Faso,6844.346418000833,1168.0297265861188,2018
France,Burundi,300.5137556926599,105.57348529315853,2018
France,Cabo Verde,55.50053268076335,4.808294522895768,2018
France,Cambodia,12763.571,3007.8759999999997,2018
France,Cameroon,10477.225,2799.4040000000005,2018
France,Canada,447371.1597803687,97772.7045856806,2018
France,Cayman Isds,2368.101,557.9060000000001,2018
France,Central African Rep.,275.277,66.875,2018
France,Chad,693.172,170.20000000000002,2018
France,Chile,2996.5125522014105,541.6961878296271,2018
France,China,720737.0434539424,170193.25562200038,2018
France,"China, Hong Kong SAR",562489.4312469985,126232.05996950516,2018
France,"China, Macao SAR",16615.286,3899.04,2018
France,Colombia,5017.352448897379,1209.407388527965,2018
France,Comoros,32.468,7.571000000000001,2018
France,Congo,3770.8439999999996,909.4269999999999,2018
France,Costa Rica,1847.426245272778,297.6965401618921,2018
France,Croatia,5907.058013445237,668.1792403228496,2018
France,Cuba,321.341,76.981,2018
France,Curaçao,157.247,37.452000000000005,2018
France,Cyprus,8466.529949415311,1060.478572745117,2018
France,Czechia,43826.857355194625,9781.713743436341,2018
France,Côte d'Ivoire,20466.932275636987,4248.435459276137,2018
France,Dem. Rep. of the Congo,1331.972,373.914,2018
France,Denmark,151418.6662645455,29643.058132227776,2018
France,Djibouti,205.57999999999998,57.444,2018
France,Dominica,79.781,27.913999999999998,2018
France,Dominican Rep.,3647.7739999999994,892.142,2018
France,Ecuador,1692.3533354121519,365.452530577912,2018
France,Egypt,1192.715,278.144,2018
France,El Salvador,532.259674034496,124.96767435015771,2018
France,Equatorial Guinea,572.162,137.71699999999998,2018
France,Estonia,19911.848511848224,3377.922478168646,2018
France,Ethiopia,1472.6019999999999,344.805,2018
France,Fiji,721.3639887364869,143.60809489921948,2018
France,Finland,46344.87586251727,8658.091269038192,2018
France,French Polynesia,8338.184,2100.8619999999996,2018
France,Gabon,6285.0,1473.192,2018
France,Georgia,1401.779253217668,74.2607650005507,2018
France,Germany,926064.5219140796,229415.52437621696,2018
France,Ghana,5607.310202098277,661.5771826963456,2018
France,Gibraltar,180.317,42.05,2018
France,Greece,20598.403604640785,2078.6256773126343,2018
France,Greenland,569.694,80.914,2018
France,Grenada,361.918,95.02699999999999,2018
France,Guam,18.151,4.232,2018
France,Guatemala,477.61,111.38,2018
France,Guinea,1140.641,319.557,2018
France,Guinea-Bissau,40.195,9.373,2018
France,Guyana,1.28,2.897,2018
France,Haiti,1016.2860000000001,256.95799999999997,2018
France,Honduras,177.34799999999998,46.661,2018
France,Hungary,4497.971806645018,481.00797909128073,2018
France,Iceland,3711.802993252135,536.6180268094527,2018
France,India,4117.810832904124,820.712427980694,2018
France,Indonesia,3988.8965559769185,682.1254206643147,2018
France,Iran,29.825,6.955,2018
France,Iraq,694.3960000000001,216.58499999999998,2018
France,Ireland,61787.94845913101,12876.68478976118,2018
France,Israel,13227.705897851243,3002.5384764124324,2018
France,Italy,240705.40868023524,24596.574555096668,2018
France,Jamaica,728.471,202.05100000000002,2018
France,Japan,647914.4202429466,111337.31203454398,2018
France,Jordan,1073.4584490321336,184.0254405523756,2018
France,Kazakhstan,2388.0018345031785,583.4311847017825,2018
France,Kenya,1889.4326243399266,230.1771459351953,2018
France,Kyrgyzstan,781.8419159745893,67.14556329462556,2018
France,Lao People's Dem. Rep.,2093.1000000000004,501.34499999999997,2018
France,Latvia,33309.29581598543,7923.962596008834,2018
France,Lebanon,13672.245938950675,2210.2316513369806,2018
France,Liberia,71.385,16.647000000000002,2018
France,Lithuania,49282.99203074103,13079.088618694279,2018
France,Madagascar,1069.5107668236674,287.81826244974224,2018
France,Malaysia,19426.703917217954,3967.5715110697874,2018
France,Maldives,4675.999866861156,550.2212151710055,2018
France,Mali,780.4880000000002,185.917,2018
France,Malta,8946.022323645739,1290.4887641304683,2018
France,Marshall Isds,43.318999999999996,10.102,2018
France,Mauritania,85.97100000000002,20.430000000000003,2018
France,Mauritius,10596.037888664658,2375.868888966569,2018
France,Mexico,47581.92776443944,5376.231659409831,2018
France,Mongolia,2221.4458145214253,549.0981058140756,2018
France,Montenegro,784.7283612906521,119.0568305274444,2018
France,Montserrat,23.285999999999998,5.43,2018
France,Morocco,11933.748673967488,2479.94645224641,2018
France,Mozambique,36.23500083104982,11.838845846435198,2018
France,Myanmar,1361.1263691196814,344.22115829978156,2018
France,Nepal,702.5020000000001,198.427,2018
France,Netherlands,397492.08871540165,93262.87492768775,2018
France,New Caledonia,14868.047,3638.338,2018
France,New Zealand,30961.308548804973,4005.3820104583137,2018
France,Nicaragua,105.9163887695015,17.086,2018
France,Niger,374.362,90.652,2018
France,Nigeria,25748.20217542458,890.303744500925,2018
France,Norway,60188.90418779153,10800.591306699924,2018
France,Oman,1249.4802185356289,238.811589567658,2018
France,"Other Asia, nes",94858.23226857126,20306.311626784114,2018
France,Pakistan,29.60967513363605,5.423,2018
France,Panama,921.44,218.14200000000002,2018
France,Papua New Guinea,17.471,4.074,2018
France,Paraguay,3179.676035437736,355.5252657974738,2018
France,Peru,1765.6552466090832,294.201260810024,2018
France,Philippines,7698.632803418475,1507.194665848959,2018
France,Poland,67806.85552659666,15647.849879432,2018
France,Portugal,23665.770450559277,2402.2304093147027,2018
France,Qatar,13739.755011545209,2160.0715750449,2018
France,Rep. of Korea,81384.30907452587,13298.488109994798,2018
France,Rep. of Moldova,410.2420514440553,41.084186051608896,2018
France,Romania,11155.761912500833,1338.9897764913326,2018
France,Russian Federation,46347.845424181796,19319.44163171605,2018
France,Rwanda,399.668,109.613,2018
France,Saint Barthélemy,4424.439,1079.2649999999999,2018
France,Saint Kitts and Nevis,64.66499999999999,19.743,2018
France,Saint Lucia,993.352,276.44,2018
France,Saint Maarten,410.665,96.55799999999999,2018
France,Saint Pierre and Miquelon,1082.0720000000001,256.46200000000005,2018
France,Saint Vincent and the Grenadines,1164.638840788638,172.93848143846,2018
France,San Marino,15.993,3.7289999999999996,2018
France,Saudi Arabia,1009.7249999999999,767.017,2018
France,Senegal,5013.837100560138,1188.5905168326026,2018
France,Serbia,4679.650409278257,534.5856026772835,2018
France,Seychelles,2293.828856758561,490.5401525388514,2018
France,Sierra Leone,110.26599999999999,26.634,2018
France,Singapore,422255.23094799416,29450.341805697088,2018
France,Slovakia,7415.992266629467,1291.0980262340775,2018
France,Slovenia,2616.7938491812884,333.02396778566737,2018
France,So. African Customs Union,33704.009249380695,1869.435638765568,2018
France,Solomon Isds,24.456999999999997,0.7509999999999999,2018
France,Somalia,15.18,3.54,2018
France,Spain,129933.71294293682,14711.16993109233,2018
France,Sri Lanka,1397.2140000000002,337.065,2018
France,Sudan,89.536,21.665999999999997,2018
France,Suriname,698.869475942692,116.5201849658283,2018
France,Sweden,225762.15794229385,70008.68663399121,2018
France,Switzerland,440141.4056027374,95479.52035955044,2018
France,Syria,138.80100000000002,32.368,2018
France,TFYR of Macedonia,235.75235296879447,23.895000000000003,2018
France,Tajikistan,163.144,38.045,2018
France,Thailand,33490.69037084975,7279.0398748133675,2018
France,Togo,5759.112,1494.359,2018
France,Trinidad and Tobago,299.77099999999996,75.348,2018
France,Tunisia,71.232,16.897,2018
France,Turkey,8298.283487781771,967.046994871861,2018
France,Turkmenistan,79.30499999999999,18.731,2018
France,Turks and Caicos Isds,1148.546,268.20099999999996,2018
France,USA,2042363.061121941,344292.57999999996,2018
France,Uganda,353.71568167944986,65.2248942761683,2018
France,Ukraine,9636.97161637628,1842.718038247763,2018
France,United Arab Emirates,126083.97773519416,19721.188804922505,2018
France,United Kingdom,1382537.743583499,240567.92048228157,2018
France,United Rep. of Tanzania,503.487460220132,146.9508675563344,2018
France,Uruguay,2584.420250252044,355.0164126562815,2018
France,Uzbekistan,516.588661043248,8.45981713459286,2018
France,Vanuatu,368.16,86.48,2018
France,Venezuela,64.856,17.117,2018
France,Viet Nam,15570.581000000002,4080.4370000000004,2018
France,Wallis and Futuna Isds,197.564,46.449,2018
France,Zambia,92.50899982880898,27.35106125919225,2018
France,Zimbabwe,57.139331243771394,12.7788285607148,2018
French Polynesia,China,2.0269999999999997,0.106,2018
French Polynesia,France,42.628,11.198,2018
French Polynesia,India,15.056,8.55,2018
French Polynesia,USA,83.29799999999999,2.7,2018
Gabon,Ireland,1.5759999999999998,0.45,2018
Georgia,Armenia,349.15237895530026,62.8281539964176,2018
Georgia,Australia,63.990219992769994,11.645404527207301,2018
Georgia,Austria,97.59199247018141,17.4963550069882,2018
Georgia,Azerbaijan,1260.405973716859,171.22233699992367,2018
Georgia,Belarus,4194.89361170466,1233.34690031172,2018
Georgia,Belgium-Luxembourg,81.5281799692438,9.56680129020688,2018
Georgia,Brazil,17.3719828545389,4.38936317938583,2018
Georgia,Bulgaria,97.5662149699193,22.361683178063398,2018
Georgia,Canada,682.6871753418241,137.65801976999398,2018
Georgia,China,19810.100913298775,4933.36427307068,2018
Georgia,"China, Hong Kong SAR",224.88006003930798,18.8153565149486,2018
Georgia,"China, Macao SAR",9.443,1.093,2018
Georgia,Costa Rica,10.623,7.489,2018
Georgia,Cyprus,86.07535455757215,17.4775369515975,2018
Georgia,Czechia,191.805122572495,46.8774291673081,2018
Georgia,Denmark,179.29160323062,15.823586563919699,2018
Georgia,Egypt,14.7,3.6,2018
Georgia,Estonia,1485.499571466855,418.3668509367027,2018
Georgia,Finland,82.79165941370904,14.5931579085888,2018
Georgia,France,488.9976856982417,87.15163537913135,2018
Georgia,Germany,1531.6575649828108,347.8525162493718,2018
Georgia,Greece,388.63275798930863,73.2774367826844,2018
Georgia,Israel,504.1330788598976,196.6757341157368,2018
Georgia,Italy,139.7562035258696,21.1831436689772,2018
Georgia,Japan,1145.8200741028527,155.17211102896948,2018
Georgia,Kazakhstan,8906.809140544812,2746.380172046348,2018
Georgia,Kyrgyzstan,812.771031440942,181.2287009871119,2018
Georgia,Latvia,3904.8818930780603,1249.64013860053,2018
Georgia,Lithuania,1217.2421802599188,388.44933283293227,2018
Georgia,Malta,84.225,15.618,2018
Georgia,Mexico,1.545,0.162,2018
Georgia,Mongolia,699.4807527416142,174.83436143115765,2018
Georgia,Montenegro,1.2890000000000001,0.3,2018
Georgia,Netherlands,1299.092199384767,218.3566097911106,2018
Georgia,New Zealand,4.584,0.405,2018
Georgia,Norway,27.9717039068466,3.2958676292929705,2018
Georgia,"Other Asia, nes",16.448432694083,6.74433278402259,2018
Georgia,Poland,7827.080031490388,2609.6337467734297,2018
Georgia,Rep. of Korea,159.909887314023,39.072859927463206,2018
Georgia,Rep. of Moldova,34.330895986056106,5.37478198387905,2018
Georgia,Russian Federation,114612.91427468226,38959.62290906101,2018
Georgia,Singapore,806.429320811533,59.7875949536092,2018
Georgia,Slovakia,52.94918296402105,8.528500947075164,2018
Georgia,Slovenia,12.484393442173701,1.2240760668261998,2018
Georgia,Spain,20.053471032371498,1.89335483301415,2018
Georgia,Sweden,46.9038572249197,8.67905401590464,2018
Georgia,Switzerland,55.935130871800204,8.44273179134183,2018
Georgia,Tajikistan,180.81,47.925,2018
Georgia,Turkey,21.947120933997397,5.8841458532621695,2018
Georgia,Turkmenistan,505.42500000000007,154.10099999999997,2018
Georgia,USA,2188.97468499973,383.5081717921291,2018
Georgia,Ukraine,21537.985825094296,7981.511296764195,2018
Georgia,United Arab Emirates,52.47256841934132,1.4496785332665914,2018
Georgia,United Kingdom,486.949288752072,87.29322345789342,2018
Georgia,Uzbekistan,78.5303791189946,19.3822828666817,2018
Germany,Afghanistan,37.665,4.872,2018
Germany,Albania,50.781000000000006,8.872,2018
Germany,Andorra,2.032,0.053,2018
Germany,Angola,4.85674165986833,0.631096710275577,2018
Germany,Antigua and Barbuda,9.04983918343277,0.821718448297528,2018
Germany,Argentina,229.71699999999998,40.494,2018
Germany,Armenia,53.72765620780116,12.72709218599332,2018
Germany,Aruba,68.445,17.644000000000002,2018
Germany,Australia,5960.782594330924,1118.7309368251326,2018
Germany,Austria,49486.29755603255,16108.039129567886,2018
Germany,Azerbaijan,629.4077102271095,38.984964649184505,2018
Germany,Bahamas,38.8,7.5360000000000005,2018
Germany,Bahrain,7.724,2.86,2018
Germany,Bangladesh,5.253,0.21600000000000003,2018
Germany,Barbados,327.3338351502702,60.8130195686585,2018
Germany,Belarus,4888.9957467647855,1329.126920145113,2018
Germany,Belgium-Luxembourg,61878.725717322144,32463.32634110165,2018
Germany,Belize,2.721,0.36,2018
Germany,Bermuda,36.56575245528134,6.047115784558664,2018
Germany,Bosnia Herzegovina,152.48751261943048,50.4228002530616,2018
Germany,Br. Virgin Isds,1.055,0.068,2018
Germany,Brazil,773.366308736923,188.0431346616644,2018
Germany,Bulgaria,2312.586572480643,660.438302387768,2018
Germany,Burkina Faso,69.14500000000001,12.177,2018
Germany,Burundi,49.82982853548529,13.874493787305727,2018
Germany,Cabo Verde,3.302,0.588,2018
Germany,Cambodia,66.786,18.652,2018
Germany,Cameroon,64.37100000000001,5.193999999999999,2018
Germany,Canada,22523.554176597812,5369.2587754158185,2018
Germany,Cayman Isds,106.119,14.705,2018
Germany,Chile,184.2882801855109,28.8597538061069,2018
Germany,China,28999.828212012697,5362.069798707799,2018
Germany,"China, Hong Kong SAR",26088.285802368144,849.5473015688926,2018
Germany,"China, Macao SAR",397.759,28.355999999999998,2018
Germany,Colombia,159.4389240051008,43.8168620378552,2018
Germany,Costa Rica,370.10182775075225,100.78907867076288,2018
Germany,Croatia,2747.0415907726037,1136.5214435742712,2018
Germany,Cuba,9.432,0.8380000000000001,2018
Germany,Curaçao,39.718999999999994,12.765,2018
Germany,Cyprus,1976.2447181784178,682.091868920298,2018
Germany,Czechia,36631.81977557367,16353.679060930574,2018
Germany,Côte d'Ivoire,7.71865051248843,0.3301243337031191,2018
Germany,Dem. Rep. of the Congo,16.974,1.935,2018
Germany,Denmark,35416.09509920382,10753.89416715293,2018
Germany,Djibouti,2.363,0.297,2018
Germany,Dominica,22.182,9.828,2018
Germany,Dominican Rep.,1738.625,793.279,2018
Germany,Ecuador,600.219769073151,198.25680165499972,2018
Germany,Egypt,61.241,8.895,2018
Germany,El Salvador,71.90145740275571,21.1056149788917,2018
Germany,Estonia,8257.442675923265,3260.825000729844,2018
Germany,Ethiopia,11.276,0.849,2018
Germany,Fiji,4.909,0.513,2018
Germany,Finland,18422.907229983477,7881.243520143913,2018
Germany,France,65950.8234618532,21598.320741375963,2018
Germany,French Polynesia,79.018,17.646,2018
Germany,Gabon,3.485,0.054000000000000006,2018
Germany,Gambia,24.063000000000002,14.159,2018
Germany,Georgia,309.427676704211,51.7622699677116,2018
Germany,Ghana,149.2181155452955,25.95700046509767,2018
Germany,Gibraltar,22.648,1.341,2018
Germany,Greece,2234.156182554609,893.0671405318482,2018
Germany,Greenland,68.2859465871947,19.5390482276129,2018
Germany,Guatemala,242.50900000000001,65.351,2018
Germany,Guinea,9.8,0.895,2018
Germany,Haiti,18.159000000000002,0.344,2018
Germany,Honduras,212.993,58.52700000000001,2018
Germany,Hungary,4565.782829040897,1959.1791480588354,2018
Germany,Iceland,816.4642788154936,222.9561971951385,2018
Germany,India,418.2520338997455,108.85671437236245,2018
Germany,Indonesia,104.86527022125101,9.65653825390082,2018
Germany,Iran,43.546,3.831,2018
Germany,Iraq,350.222,27.463,2018
Germany,Ireland,12053.221069910891,4710.81513321047,2018
Germany,Israel,6491.755782611191,1672.4997026771289,2018
Germany,Italy,9925.577344682819,2587.681886532068,2018
Germany,Jamaica,179.769,94.84400000000001,2018
Germany,Japan,21761.479112746347,3648.964949157053,2018
Germany,Jordan,55.948946967471,16.437960097747023,2018
Germany,Kazakhstan,274.0191843522427,44.33071957900552,2018
